0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0.190476, 0.235294
0.097561, 0.121212
0.0655738, 0.0816327
0.0493827, 0.0615385
0.039604, 0.0493827
0.0330579, 0.0412371
0.0283688, 0.0353982
0.0248447, 0.0310078
0.0220994, 0.0275862
0.0199005, 0.0248447
0.0180995, 0.0225989
0.0165975, 0.0207254
0.0153257, 0.0191388
0.0142349, 0.0177778
0.013289, 0.0165975
0.0124611, 0.0155642
0.0117302, 0.014652
0.0110803, 0.0138408
0.0104987, 0.0131148
0.00997506, 0.0124611
0.00950119, 0.0118694
0.00907029, 0.0113314
0.00907029, 0.0113314
0.00867679, 0.0108401
0.00831601, 0.0103896
0.00798403, 0.00997506
0.00767754, 0.00959233
0.00739372, 0.00923788
0.00713012, 0.00890869
0.00688468, 0.00860215
0.00665557, 0.00831601
0.00644122, 0.00804829
0.00624025, 0.00779727
0.00605144, 0.00756144
0.00587372, 0.00733945
0.00570613, 0.00713012
0.00554785, 0.00693241
0.00539811, 0.00674536
0.00525624, 0.00656814
0.00512164, 0.0064
0.00499376, 0.00624025
0.00487211, 0.00608828
0.00475624, 0.00594354
0.00464576, 0.00580552
0.0045403, 0.00567376
0.00443951, 0.00554785
0.00434311, 0.00542741
0.0042508, 0.00531208
0.00416233, 0.00520156
